order_detail_id,order_id,product_id,quantity,discount
10067,5035,120,2,0.19
10068,5036,134,5,0.02
10069,5037,172,3,0.05
10070,5038,9,5,0.27
10071,5038,39,3,0.05
10072,5038,64,5,0.02
10073,5039,137,4,0.01
10074,5039,105,3,0.29
10075,5040,81,1,0.23
10076,5041,179,1,0.07
10077,5042,143,5,0.04
10078,5042,58,2,0.04
10079,5043,4,4,0.29
10080,5043,54,2,0.17
10081,5044,177,1,0.05
10082,5044,29,5,0.03
10083,5044,157,1,0.29
10084,5045,122,2,0.02
10085,5046,63,5,0.27
10086,5046,115,4,0.18
10087,5046,139,2,0.04
10088,5047,2,1,0.2
10089,5047,146,2,0.04
10090,5047,44,4,0.29
10091,5048,155,1,0.01
10092,5049,146,5,0.12
10093,5049,20,3,0.12
10094,5050,89,1,0.25
10095,5050,161,1,0.28
10096,5050,52,2,0.1
10097,5051,165,2,0.2
10098,5051,43,5,0.1
10099,5052,88,3,0.12
10100,5053,104,5,0.23
10101,5053,96,3,0.0
10102,5053,47,1,0.14
10103,5054,98,5,0.16
10104,5055,168,2,0.26
10105,5055,77,4,0.23
10106,5055,28,5,0.1
10107,5056,101,1,0.13
10108,5056,57,4,0.25
10109,5057,125,4,0.28
10110,5057,192,1,0.17
10111,5058,19,3,0.03
10112,5058,23,3,0.16
10113,5058,155,5,0.23
10114,5059,31,5,0.19
10115,5060,6,1,0.04
10116,5060,116,5,0.27
10117,5060,83,1,0.11
10118,5061,61,1,0.05
10119,5062,140,4,0.08
10120,5062,175,3,0.09
10121,5062,174,2,0.28
10122,5063,34,2,0.16
10123,5063,11,2,0.2
10124,5064,40,2,0.11
10125,5065,118,5,0.23
10126,5066,56,5,0.14
10127,5066,27,1,0.23
10128,5067,183,3,0.25
10129,5067,146,1,0.09
10130,5068,69,4,0.06
10131,5069,119,3,0.16
10132,5070,133,4,0.18
10133,5071,193,2,0.14
10134,5071,197,2,0.1
10135,5071,36,3,0.08
10136,5072,86,2,0.19
10137,5072,134,2,0.27
10138,5072,86,3,0.03
10139,5073,107,3,0.25
10140,5074,19,4,0.08
10141,5074,29,5,0.13
10142,5075,43,2,0.26
10143,5075,82,2,0.09
10144,5075,56,2,0.25
10145,5076,36,2,0.11
10146,5077,181,3,0.29
10147,5077,89,1,0.03
10148,5077,108,4,0.07
10149,5078,64,5,0.1
10150,5079,18,5,0.1
10151,5079,150,2,0.12
10152,5080,81,1,0.22
10153,5080,177,5,0.2
10154,5080,146,5,0.15
10155,5081,84,1,0.22
10156,5081,178,4,0.21
10157,5081,180,3,0.19
10158,5082,185,2,0.08
10159,5082,159,4,0.04
10160,5082,130,5,0.1
10161,5083,143,3,0.21
10162,5084,144,3,0.22
10163,5085,188,3,0.02
10164,5085,187,3,0.25
10165,5086,88,3,0.15
10166,5086,52,3,0.11
10167,5087,188,3,0.2
10168,5088,125,4,0.3
10169,5089,158,3,0.27
10170,5089,130,2,0.23
10171,5090,148,4,0.27
10172,5090,56,5,0.28
10173,5091,140,4,0.19
10174,5092,44,1,0.03
10175,5092,191,3,0.29
10176,5092,23,1,0.24
10177,5093,140,3,0.16
10178,5093,4,5,0.18
10179,5093,161,2,0.18
10180,5094,169,1,0.05
10181,5094,133,2,0.12
10182,5094,16,5,0.14
10183,5095,52,5,0.1
10184,5096,32,5,0.11
10185,5097,159,3,0.01
10186,5097,124,5,0.0
10187,5097,66,5,0.09
10188,5098,129,3,0.03
10189,5099,133,3,0.11
10190,5099,113,1,0.04
10191,5099,182,1,0.08
10192,5100,15,3,0.09
10193,5100,153,2,0.01
10194,5101,58,3,0.05
10195,5102,12,2,0.13
10196,5102,12,2,0.09
10197,5102,38,3,0.13
10198,5103,130,5,0.24
10199,5104,6,5,0.19
10200,5104,86,3,0.08
10201,5104,149,2,0.08
10202,5105,176,2,0.26
10203,5105,98,5,0.26
10204,5106,106,2,0.06
10205,5106,145,2,0.07
10206,5106,58,3,0.28
10207,5107,3,3,0.22
10208,5107,122,5,0.09
10209,5107,121,4,0.26
10210,5108,121,5,0.27
10211,5109,20,2,0.29
10212,5110,199,2,0.22
10213,5110,115,1,0.13
10214,5110,67,2,0.03
10215,5111,124,4,0.16
10216,5111,51,3,0.14
10217,5111,163,5,0.05
10218,5112,148,5,0.02
10219,5113,118,4,0.13
10220,5114,87,1,0.11
10221,5115,146,1,0.26
10222,5116,94,3,0.2
10223,5116,161,2,0.23
10224,5116,141,4,0.05
10225,5117,121,3,0.02
10226,5117,80,5,0.12
10227,5117,51,3,0.2
10228,5118,54,1,0.07
10229,5119,153,3,0.04
10230,5119,198,5,0.29
10231,5120,36,5,0.17
10232,5120,15,4,0.27
10233,5120,86,4,0.1
10234,5121,39,1,0.18
10235,5121,199,3,0.0
10236,5122,15,1,0.2
10237,5122,187,1,0.01
10238,5122,163,4,0.19
10239,5123,23,2,0.21
10240,5123,140,2,0.28
10241,5123,147,3,0.22
10242,5124,128,3,0.28
10243,5125,179,1,0.1
10244,5125,176,5,0.12
10245,5126,118,1,0.15
10246,5127,43,4,0.14
10247,5127,147,1,0.1
10248,5128,104,2,0.27
10249,5128,148,4,0.08
10250,5128,39,3,0.04
10251,5129,76,5,0.03
10252,5130,193,1,0.19
10253,5130,13,5,0.27
10254,5131,19,2,0.29
10255,5132,192,2,0.03
10256,5132,69,3,0.05
10257,5132,124,5,0.01
10258,5133,17,5,0.27
10259,5133,36,3,0.18
10260,5133,28,5,0.26
10261,5134,123,3,0.15
10262,5134,66,4,0.3
10263,5135,44,4,0.1
10264,5136,156,4,0.04
10265,5136,12,3,0.14
10266,5136,171,5,0.1
10267,5137,138,3,0.17
10268,5138,77,5,0.28
10269,5139,175,1,0.16
10270,5140,80,2,0.07
10271,5140,57,5,0.15
10272,5141,2,1,0.24
10273,5141,190,1,0.05
10274,5141,155,2,0.2
10275,5142,107,5,0.26
10276,5143,154,3,0.28
10277,5143,23,1,0.29
10278,5143,182,5,0.03
10279,5144,102,1,0.04
10280,5145,142,4,0.04
10281,5145,5,1,0.0
10282,5146,47,1,0.2
10283,5147,194,1,0.02
10284,5148,71,1,0.0
10285,5148,179,1,0.09
10286,5148,156,4,0.01
10287,5149,131,3,0.17
10288,5149,84,5,0.17
10289,5149,45,4,0.21
10290,5150,57,5,0.02
10291,5150,174,4,0.07
10292,5150,104,5,0.09
10293,5151,145,2,0.27
10294,5151,99,2,0.15
10295,5152,17,2,0.22
10296,5152,105,4,0.26
10297,5152,159,1,0.23
10298,5153,195,2,0.02
10299,5154,129,1,0.2
10300,5154,153,5,0.0
10301,5155,14,5,0.24
10302,5155,93,5,0.21
10303,5155,165,3,0.1
10304,5156,61,4,0.03
10305,5156,71,1,0.23
10306,5156,54,3,0.24
10307,5157,66,3,0.11
10308,5158,147,1,0.12
10309,5158,138,1,0.0
10310,5159,146,1,0.28
10311,5159,84,3,0.18
10312,5159,151,4,0.23
10313,5160,189,2,0.08
10314,5160,144,4,0.14
10315,5160,159,5,0.14
10316,5161,185,5,0.05
10317,5161,1,1,0.25
10318,5161,56,3,0.06
10319,5162,176,4,0.16
10320,5162,90,5,0.21
10321,5163,141,4,0.17
10322,5164,124,1,0.12
10323,5165,173,1,0.24
10324,5166,108,3,0.13
10325,5167,167,5,0.21
10326,5168,74,5,0.08
10327,5168,123,5,0.12
10328,5169,40,2,0.04
10329,5170,147,1,0.27
10330,5171,172,4,0.14
10331,5171,72,5,0.26
10332,5172,34,5,0.0
10333,5172,147,1,0.1
10334,5172,157,5,0.01
10335,5173,30,4,0.26
10336,5174,164,1,0.16
10337,5175,145,5,0.02
10338,5175,100,5,0.24
10339,5176,176,4,0.02
10340,5176,108,1,0.02
10341,5177,62,4,0.03
10342,5177,189,5,0.24
10343,5178,196,5,0.12
10344,5178,153,3,0.15
10345,5179,46,4,0.02
10346,5179,189,4,0.13
10347,5180,132,3,0.02
10348,5180,135,5,0.03
10349,5180,103,5,0.21
10350,5181,56,4,0.22
10351,5182,65,5,0.1
10352,5182,128,4,0.03
10353,5182,23,2,0.18
10354,5183,195,3,0.04
10355,5184,30,3,0.18
10356,5185,161,4,0.17
10357,5185,116,4,0.07
10358,5186,52,3,0.19
10359,5186,178,1,0.24
10360,5187,144,5,0.21
10361,5188,21,3,0.13
10362,5188,89,3,0.19
10363,5188,100,3,0.13
10364,5189,176,5,0.14
10365,5189,16,2,0.24
10366,5190,55,1,0.02
10367,5190,10,1,0.09
10368,5190,42,2,0.02
10369,5191,19,1,0.16
10370,5191,119,2,0.29
10371,5192,133,3,0.29
10372,5193,5,4,0.05
10373,5194,197,4,0.17
10374,5194,32,3,0.14
10375,5195,14,4,0.04
10376,5195,178,4,0.3
10377,5195,162,5,0.12
10378,5196,70,5,0.04
10379,5197,137,4,0.3
10380,5198,199,3,0.07
10381,5199,159,2,0.21
10382,5200,51,3,0.24
10383,5201,127,1,0.11
10384,5202,200,1,0.18
10385,5202,190,1,0.25
10386,5203,164,5,0.25
10387,5204,164,5,0.04
10388,5204,21,4,0.09
10389,5204,143,4,0.05
10390,5205,154,2,0.07
10391,5205,149,4,0.07
10392,5205,23,3,0.26
10393,5206,5,2,0.1
10394,5206,10,4,0.22
10395,5206,144,5,0.06
10396,5207,124,5,0.22
10397,5207,118,3,0.02
10398,5207,86,3,0.21
10399,5208,121,5,0.17
10400,5209,117,3,0.06
10401,5209,163,1,0.25
10402,5209,56,5,0.04
10403,5210,75,4,0.08
10404,5211,90,2,0.16
10405,5211,49,3,0.21
10406,5212,132,2,0.14
10407,5212,119,3,0.1
10408,5212,13,3,0.03
10409,5213,93,2,0.09
10410,5213,64,5,0.15
10411,5213,62,5,0.02
10412,5214,62,4,0.24
10413,5214,100,3,0.15
10414,5214,130,1,0.21
10415,5215,153,5,0.26
10416,5215,123,4,0.28
10417,5216,107,4,0.3
10418,5216,76,2,0.13
10419,5216,170,2,0.05
10420,5217,140,1,0.0
10421,5218,185,4,0.22
10422,5218,31,4,0.17
10423,5219,172,4,0.11
10424,5220,59,1,0.16
10425,5220,196,1,0.01
10426,5221,188,3,0.03
10427,5221,153,1,0.18
10428,5222,107,4,0.28
10429,5222,48,4,0.12
10430,5222,75,3,0.07
10431,5223,146,2,0.09
10432,5223,23,5,0.06
10433,5223,150,1,0.17
10434,5224,57,1,0.14
10435,5225,18,5,0.24
10436,5225,70,3,0.26
10437,5226,71,4,0.11
10438,5226,183,3,0.11
10439,5227,112,4,0.29
10440,5228,159,1,0.13
10441,5229,27,3,0.25
10442,5230,182,2,0.17
10443,5230,82,3,0.11
10444,5231,97,2,0.23
10445,5231,150,1,0.03
10446,5232,81,4,0.26
10447,5233,166,1,0.29
10448,5233,39,3,0.27
10449,5234,90,3,0.2
10450,5234,18,4,0.03
10451,5235,193,5,0.06
10452,5236,83,2,0.25
10453,5236,7,1,0.2
10454,5237,199,5,0.29
10455,5237,197,2,0.25
10456,5238,33,5,0.12
10457,5239,179,3,0.19
10458,5239,177,4,0.06
10459,5239,119,4,0.06
10460,5240,176,1,0.21
10461,5240,121,4,0.01
10462,5241,153,5,0.29
10463,5241,159,4,0.11
10464,5242,133,1,0.22
10465,5242,67,5,0.12
10466,5242,96,3,0.18
10467,5243,133,1,0.19
10468,5243,55,3,0.19
10469,5244,155,3,0.02
10470,5244,179,2,0.27
10471,5244,125,4,0.13
10472,5245,92,1,0.19
10473,5246,81,2,0.1
10474,5246,1,3,0.17
10475,5247,75,4,0.09
10476,5247,141,2,0.04
10477,5247,83,4,0.05
10478,5248,36,3,0.06
10479,5249,170,5,0.12
10480,5249,181,2,0.13
10481,5249,184,5,0.18
10482,5250,40,4,0.09
10483,5250,19,4,0.06
10484,5250,131,2,0.08
10485,5251,21,1,0.19
10486,5251,117,4,0.3
10487,5251,124,1,0.24
10488,5252,168,1,0.07
10489,5253,12,2,0.29
10490,5253,21,1,0.23
10491,5254,156,2,0.3
10492,5254,190,3,0.21
10493,5254,6,2,0.24
10494,5255,32,2,0.13
10495,5255,139,5,0.28
10496,5255,63,3,0.18
10497,5256,65,5,0.05
10498,5256,87,3,0.06
10499,5257,131,4,0.05
10500,5257,143,1,0.28
10501,5257,110,5,0.02
10502,5258,169,5,0.16
10503,5259,49,1,0.24
10504,5259,168,3,0.16
10505,5260,19,5,0.19
10506,5260,28,1,0.22
10507,5261,106,1,0.27
10508,5261,113,4,0.14
10509,5261,157,1,0.15
10510,5262,78,4,0.17
10511,5262,191,1,0.17
10512,5262,94,1,0.07
10513,5263,26,3,0.13
10514,5263,139,3,0.15
10515,5263,190,1,0.27
10516,5264,154,1,0.27
10517,5264,144,4,0.18
10518,5265,72,4,0.07
10519,5265,42,4,0.1
10520,5265,147,2,0.29
10521,5266,58,5,0.22
10522,5266,139,1,0.27
10523,5266,123,3,0.13
10524,5267,100,4,0.07
10525,5267,12,2,0.29
10526,5268,117,1,0.26
10527,5268,161,5,0.28
10528,5268,43,3,0.17
10529,5269,92,2,0.04
10530,5269,41,1,0.18
10531,5269,109,5,0.04
10532,5270,24,4,0.11
10533,5270,161,4,0.1
10534,5271,166,5,0.12
10535,5271,198,5,0.06
10536,5272,200,3,0.07
10537,5272,139,3,0.06
10538,5273,20,5,0.02
10539,5273,61,5,0.02
10540,5273,154,5,0.22
10541,5274,78,5,0.21
10542,5274,81,4,0.03
10543,5274,6,2,0.28
10544,5275,178,2,0.1
10545,5276,37,5,0.1
10546,5277,187,5,0.08
10547,5277,145,2,0.24
10548,5278,172,4,0.07
10549,5279,139,3,0.04
10550,5279,66,5,0.13
10551,5279,28,4,0.06
10552,5280,118,5,0.24
10553,5280,92,4,0.29
10554,5281,175,5,0.18
10555,5281,8,5,0.12
10556,5281,38,4,0.06
10557,5282,42,1,0.14
10558,5283,30,1,0.05
10559,5283,24,4,0.19
10560,5284,113,3,0.03
10561,5284,185,3,0.02
10562,5285,22,3,0.26
10563,5285,82,5,0.25
10564,5286,77,3,0.26
10565,5287,74,4,0.2
10566,5287,20,4,0.01
10567,5287,200,2,0.15
10568,5288,183,2,0.22
10569,5288,54,1,0.06
10570,5289,39,3,0.23
10571,5290,189,2,0.04
10572,5290,187,3,0.27
10573,5291,129,3,0.26
10574,5291,1,4,0.07
10575,5291,96,3,0.2
10576,5292,146,3,0.16
10577,5292,140,1,0.09
10578,5292,37,4,0.09
10579,5293,55,1,0.27
10580,5293,90,4,0.17
10581,5294,190,1,0.05
10582,5294,119,5,0.05
10583,5294,40,3,0.22
10584,5295,62,5,0.11
10585,5295,196,1,0.27
10586,5295,149,5,0.24
10587,5296,91,3,0.23
10588,5296,87,1,0.19
10589,5297,198,5,0.01
10590,5297,31,4,0.09
10591,5297,116,5,0.03
10592,5298,123,2,0.2
10593,5298,190,1,0.07
10594,5299,52,2,0.02
10595,5299,194,3,0.06
10596,5300,112,2,0.13
10597,5301,126,1,0.08
10598,5302,55,1,0.05
10599,5303,63,4,0.26
10600,5304,168,5,0.29
10601,5305,59,3,0.21
10602,5305,193,3,0.12
10603,5306,14,4,0.2
10604,5307,136,4,0.06
10605,5307,140,5,0.04
10606,5307,62,2,0.04
10607,5308,117,2,0.29
10608,5308,143,1,0.17
10609,5309,113,3,0.02
10610,5309,152,2,0.12
10611,5309,47,5,0.2
10612,5310,57,4,0.01
10613,5311,84,5,0.16
10614,5311,125,3,0.11
10615,5312,167,4,0.11
10616,5312,62,2,0.15
10617,5312,30,2,0.05
10618,5313,8,1,0.05
10619,5313,117,3,0.22
10620,5314,21,3,0.24
10621,5315,165,1,0.28
10622,5316,161,4,0.12
10623,5316,131,5,0.13
10624,5316,199,4,0.22
10625,5317,198,5,0.17
10626,5318,188,5,0.21
10627,5318,78,5,0.22
10628,5319,106,5,0.13
10629,5319,31,2,0.05
10630,5320,81,1,0.28
10631,5320,108,2,0.02
10632,5320,87,1,0.13
10633,5321,38,1,0.16
10634,5321,169,1,0.03
10635,5321,51,2,0.25
10636,5322,121,5,0.03
10637,5322,125,5,0.27
10638,5323,24,3,0.23
10639,5323,130,3,0.08
10640,5323,46,4,0.09
10641,5324,70,4,0.26
10642,5325,122,2,0.29
10643,5325,47,3,0.07
10644,5326,60,5,0.11
10645,5326,110,5,0.02
10646,5326,186,1,0.21
10647,5327,75,2,0.09
10648,5327,187,2,0.22
10649,5328,156,1,0.03
10650,5329,21,3,0.05
10651,5329,40,5,0.08
10652,5329,136,1,0.07
10653,5330,176,1,0.29
10654,5331,49,1,0.16
10655,5331,25,1,0.02
10656,5331,189,2,0.17
10657,5332,110,4,0.2
10658,5332,46,3,0.12
10659,5333,186,3,0.07
10660,5333,29,5,0.13
10661,5334,90,5,0.28
10662,5334,92,2,0.11
10663,5334,32,3,0.25
10664,5335,59,4,0.16
10665,5335,76,4,0.03
10666,5335,158,2,0.13
10667,5336,177,3,0.1
10668,5336,145,3,0.26
10669,5337,158,3,0.13
10670,5337,21,2,0.3
10671,5337,91,3,0.12
10672,5338,83,3,0.19
10673,5339,17,5,0.04
10674,5340,81,1,0.27
10675,5341,99,3,0.26
10676,5342,193,5,0.16
10677,5342,5,1,0.1
10678,5342,77,2,0.2
10679,5343,16,4,0.13
10680,5344,28,5,0.25
10681,5344,161,1,0.02
10682,5345,195,3,0.28
10683,5345,99,4,0.06
10684,5346,117,1,0.26
10685,5347,133,1,0.1
10686,5347,20,4,0.08
10687,5348,83,1,0.26
10688,5349,133,1,0.27
10689,5349,133,2,0.13
10690,5349,150,5,0.05
10691,5350,112,1,0.18
10692,5350,161,3,0.06
10693,5350,185,3,0.02
10694,5351,114,2,0.28
10695,5351,37,5,0.14
10696,5351,49,3,0.22
10697,5352,57,4,0.12
10698,5352,124,1,0.23
10699,5353,27,4,0.01
10700,5353,78,5,0.25
10701,5353,170,1,0.12
10702,5354,82,2,0.3
10703,5355,135,2,0.11
10704,5355,84,3,0.12
10705,5355,114,2,0.28
10706,5356,49,2,0.13
10707,5357,178,4,0.02
10708,5358,94,5,0.27
10709,5359,58,4,0.29
10710,5359,11,1,0.18
10711,5359,108,3,0.17
10712,5360,63,5,0.01
10713,5360,105,3,0.24
10714,5360,178,1,0.01
10715,5361,139,3,0.16
10716,5361,63,2,0.12
10717,5362,147,4,0.29
10718,5363,169,1,0.08
10719,5364,85,2,0.05
10720,5365,130,4,0.2
10721,5365,58,3,0.06
10722,5365,21,4,0.07
10723,5366,71,5,0.08
10724,5366,128,5,0.0
10725,5366,150,2,0.23
10726,5367,56,4,0.04
10727,5367,94,4,0.2
10728,5367,180,1,0.14
10729,5368,104,3,0.2
10730,5368,38,2,0.0
10731,5368,100,1,0.01
10732,5369,45,4,0.22
10733,5369,10,3,0.29
10734,5369,82,3,0.03
10735,5370,130,3,0.29
10736,5371,50,3,0.2
10737,5371,187,1,0.17
10738,5371,29,2,0.23
10739,5372,4,5,0.0
10740,5372,7,4,0.22
10741,5373,140,5,0.02
10742,5373,15,2,0.21
10743,5374,67,3,0.16
10744,5375,40,5,0.04
10745,5375,11,2,0.15
10746,5375,135,3,0.11
10747,5376,63,3,0.08
10748,5377,122,2,0.21
10749,5378,70,4,0.26
10750,5379,29,2,0.24
10751,5379,77,4,0.09
10752,5380,95,5,0.11
10753,5381,183,5,0.1
10754,5381,26,3,0.29
10755,5381,155,1,0.01
10756,5382,81,3,0.22
10757,5382,84,4,0.27
10758,5382,66,1,0.05
10759,5383,105,1,0.18
10760,5383,144,5,0.07
10761,5384,69,3,0.26
10762,5385,84,2,0.27
10763,5386,160,3,0.04
10764,5387,72,5,0.27
10765,5387,54,1,0.0
10766,5387,112,4,0.03
10767,5388,178,3,0.06
10768,5388,48,5,0.01
10769,5388,100,2,0.18
10770,5389,69,4,0.26
10771,5389,184,4,0.05
10772,5390,38,4,0.14
10773,5390,30,1,0.1
10774,5391,147,5,0.22
10775,5391,66,5,0.11
10776,5391,72,1,0.28
10777,5392,124,3,0.12
10778,5392,127,5,0.17
10779,5393,44,4,0.1
10780,5394,193,1,0.03
10781,5394,5,3,0.01
10782,5395,157,4,0.22
10783,5396,100,3,0.3
10784,5396,81,1,0.01
10785,5397,3,2,0.07
10786,5397,137,5,0.25
10787,5398,76,2,0.3
10788,5398,198,3,0.23
10789,5399,48,4,0.11
10790,5399,102,4,0.1
10791,5400,161,2,0.07
10792,5400,133,2,0.19
10793,5401,17,2,0.27
10794,5401,154,3,0.21
10795,5401,116,2,0.21
10796,5402,50,1,0.26
10797,5403,87,3,0.11
10798,5403,167,5,0.11
10799,5404,65,3,0.27
10800,5404,26,2,0.28
10801,5404,102,5,0.15
10802,5405,16,3,0.19
10803,5405,140,3,0.2
10804,5406,185,4,0.19
10805,5406,176,2,0.2
10806,5407,77,4,0.01
10807,5407,137,1,0.11
10808,5407,131,5,0.03
10809,5408,92,1,0.02
10810,5409,34,2,0.18
10811,5409,77,5,0.02
10812,5410,161,1,0.18
10813,5410,167,2,0.1
10814,5411,145,5,0.28
10815,5411,134,5,0.17
10816,5411,54,2,0.28
10817,5412,47,5,0.1
10818,5412,145,5,0.21
10819,5413,71,1,0.18
10820,5414,113,5,0.09
10821,5415,122,5,0.27
10822,5416,63,4,0.07
10823,5417,173,1,0.16
10824,5418,31,5,0.1
10825,5418,128,3,0.27
10826,5418,4,5,0.0
10827,5419,98,3,0.08
10828,5419,55,2,0.25
10829,5420,127,2,0.23
10830,5421,174,5,0.07
10831,5421,49,1,0.15
10832,5421,175,3,0.26
10833,5422,107,1,0.06
10834,5422,80,2,0.2
10835,5422,98,2,0.27
10836,5423,186,3,0.28
10837,5423,113,4,0.19
10838,5423,78,2,0.14
10839,5424,143,4,0.1
10840,5424,71,1,0.03
10841,5425,117,1,0.19
10842,5425,97,3,0.01
10843,5426,6,1,0.22
10844,5427,63,5,0.09
10845,5427,97,4,0.27
10846,5428,38,3,0.0
10847,5428,92,5,0.02
10848,5428,169,1,0.2
10849,5429,22,3,0.27
10850,5429,190,2,0.25
10851,5429,174,2,0.04
10852,5430,134,2,0.16
10853,5430,120,5,0.03
10854,5430,65,4,0.04
10855,5431,114,2,0.16
10856,5431,127,3,0.14
10857,5431,42,5,0.08
10858,5432,124,1,0.08
10859,5432,135,5,0.23
10860,5433,100,4,0.17
10861,5433,200,1,0.09
10862,5434,183,1,0.28
10863,5434,162,2,0.22
10864,5435,162,2,0.21
10865,5436,19,4,0.13
10866,5437,20,3,0.07
10867,5438,93,1,0.2
10868,5438,185,2,0.09
10869,5439,79,4,0.09
10870,5439,7,5,0.01
10871,5440,29,1,0.22
10872,5441,50,1,0.07
10873,5441,37,5,0.27
10874,5442,193,4,0.23
10875,5443,166,5,0.2
10876,5443,143,2,0.21
10877,5444,103,3,0.3
10878,5444,98,5,0.28
10879,5445,172,5,0.03
10880,5445,158,2,0.12
10881,5446,1,1,0.03
10882,5446,38,4,0.07
10883,5446,113,4,0.26
10884,5447,164,5,0.09
10885,5447,45,4,0.23
10886,5447,108,4,0.1
10887,5448,69,2,0.28
10888,5448,190,3,0.11
10889,5449,80,4,0.09
10890,5449,78,5,0.14
10891,5449,6,4,0.28
10892,5450,77,5,0.14
10893,5451,1,5,0.03
10894,5452,191,5,0.06
10895,5453,193,3,0.1
10896,5453,135,5,0.19
10897,5453,163,1,0.1
10898,5454,52,3,0.23
10899,5455,117,5,0.24
10900,5456,181,4,0.04
10901,5456,50,3,0.18
10902,5456,58,4,0.05
10903,5457,76,2,0.21
10904,5457,183,4,0.14
10905,5458,134,3,0.17
10906,5458,103,3,0.16
10907,5458,194,1,0.08
10908,5459,20,2,0.13
10909,5459,124,1,0.06
10910,5459,78,5,0.12
10911,5460,103,2,0.28
10912,5461,81,3,0.09
10913,5462,4,5,0.18
10914,5462,108,1,0.15
10915,5463,166,1,0.07
10916,5463,123,3,0.1
10917,5464,115,3,0.16
10918,5464,65,4,0.09
10919,5465,6,2,0.05
10920,5466,154,2,0.25
10921,5466,7,1,0.2
10922,5467,120,4,0.03
10923,5467,94,4,0.13
10924,5467,43,1,0.01
10925,5468,148,4,0.08
10926,5468,96,4,0.15
10927,5468,18,5,0.04
10928,5469,77,2,0.08
10929,5470,159,3,0.26
10930,5470,176,1,0.21
10931,5470,74,4,0.16
10932,5471,147,1,0.04
10933,5471,88,3,0.08
10934,5472,76,5,0.12
10935,5473,60,4,0.29
10936,5473,9,1,0.23
10937,5474,115,5,0.22
10938,5474,103,3,0.06
10939,5475,167,3,0.14
10940,5475,98,3,0.14
10941,5476,51,3,0.09
10942,5477,135,3,0.13
10943,5478,66,5,0.06
10944,5479,118,3,0.06
10945,5480,55,5,0.21
10946,5480,106,5,0.09
10947,5480,81,4,0.23
10948,5481,47,3,0.07
10949,5482,60,3,0.05
10950,5483,182,3,0.25
10951,5484,152,2,0.26
10952,5485,4,3,0.23
10953,5485,141,5,0.19
10954,5486,18,5,0.05
10955,5487,1,1,0.15
10956,5487,73,5,0.25
10957,5487,23,3,0.17
10958,5488,29,5,0.21
10959,5489,86,3,0.02
10960,5489,118,4,0.06
10961,5489,180,2,0.17
10962,5490,147,4,0.3
10963,5490,59,5,0.22
10964,5491,83,1,0.11
10965,5492,150,3,0.09
10966,5492,114,1,0.14
10967,5493,178,4,0.2
10968,5494,187,4,0.21
10969,5494,118,2,0.04
10970,5494,190,5,0.0
10971,5495,122,2,0.1
10972,5495,155,3,0.22
10973,5495,10,5,0.03
10974,5496,176,2,0.06
10975,5496,11,2,0.22
10976,5496,133,1,0.17
10977,5497,77,1,0.15
10978,5498,75,5,0.08
10979,5498,82,4,0.15
10980,5498,91,4,0.19
10981,5499,56,4,0.13
10982,5499,161,5,0.29
10983,5499,152,4,0.11
10984,5500,175,2,0.11
10985,5500,45,5,0.0
10986,5500,190,1,0.01
10987,5501,197,1,0.16
10988,5502,157,2,0.21
10989,5502,74,4,0.04
10990,5503,142,2,0.22
10991,5504,57,4,0.28
10992,5504,52,2,0.1
10993,5505,122,2,0.26
10994,5505,161,2,0.05
10995,5505,161,1,0.17
10996,5506,96,4,0.07
10997,5506,60,2,0.09
10998,5506,139,1,0.28
10999,5507,29,2,0.3
11000,5507,50,1,0.07
11001,5507,149,3,0.01
11002,5508,126,3,0.22
11003,5508,149,1,0.2
11004,5508,31,1,0.1
11005,5509,121,5,0.28
11006,5510,132,1,0.28
11007,5510,11,3,0.0
11008,5511,148,1,0.04
11009,5511,196,4,0.01
11010,5511,86,3,0.16
11011,5512,115,2,0.06
11012,5512,14,1,0.24
11013,5513,116,5,0.05
11014,5513,123,2,0.29
11015,5514,21,3,0.28
11016,5514,113,1,0.18
11017,5514,39,1,0.01
11018,5515,16,4,0.28
11019,5516,161,3,0.13
11020,5516,36,5,0.27
11021,5516,107,5,0.2
11022,5517,26,2,0.3
11023,5517,19,5,0.11
11024,5518,89,3,0.24
11025,5518,164,4,0.29
11026,5518,114,5,0.15
11027,5519,103,2,0.05
11028,5519,115,4,0.01
11029,5520,7,4,0.22
11030,5520,20,1,0.25
11031,5520,103,2,0.23
11032,5521,105,3,0.25
11033,5522,137,3,0.01
11034,5522,128,2,0.17
11035,5522,160,3,0.24
11036,5523,79,3,0.1
11037,5523,140,2,0.2
11038,5524,54,3,0.1
11039,5524,84,4,0.02
11040,5524,134,5,0.16
11041,5525,8,3,0.16
11042,5525,16,3,0.06
11043,5525,164,5,0.22
11044,5526,149,2,0.07
11045,5527,177,3,0.24
11046,5527,60,2,0.24
11047,5528,75,2,0.29
11048,5528,19,5,0.1
11049,5528,180,2,0.21
11050,5529,163,2,0.04
11051,5529,174,2,0.19
11052,5530,90,3,0.06
11053,5530,151,5,0.19
11054,5530,91,4,0.21
11055,5531,174,3,0.01
11056,5531,1,4,0.14
11057,5531,133,4,0.2
11058,5532,134,3,0.15
11059,5533,149,1,0.26
11060,5533,22,4,0.29
11061,5533,53,3,0.15
11062,5534,95,4,0.03
11063,5535,144,5,0.22
11064,5535,84,1,0.18
