order_id,customer_id,order_date,region
4794,387,2024-02-18,West
4795,217,2024-12-29,West
4796,70,2025-04-24,South
4797,431,2024-11-23,North
4798,425,2023-09-10,South
4799,128,2023-10-26,West
4800,358,2025-05-09,East
4801,16,2024-08-13,North
4802,347,2024-05-23,North
4803,206,2024-12-21,North
4804,223,2023-11-03,North
4805,355,2023-10-01,South
4806,386,2024-02-02,West
4807,468,2024-03-06,West
4808,356,2025-06-25,North
4809,354,2023-08-02,South
4810,3,2025-04-11,North
4811,121,2024-12-06,South
4812,360,2023-08-05,East
4813,157,2023-12-21,West
4814,297,2024-09-25,West
4815,485,2024-04-25,East
4816,496,2024-07-22,North
4817,156,2024-03-19,North
4818,57,2025-07-12,West
4819,227,2025-06-30,South
4820,416,2023-09-16,North
4821,496,2024-11-26,West
4822,171,2023-11-25,West
4823,209,2025-01-30,East
4824,435,2024-01-18,South
4825,262,2024-04-14,East
4826,163,2024-02-25,East
4827,480,2025-02-17,South
4828,339,2025-02-17,North
4829,449,2024-06-20,West
4830,465,2024-09-23,West
4831,55,2024-01-03,South
4832,192,2024-10-24,East
4833,56,2023-09-25,West
4834,158,2023-11-29,West
4835,374,2025-06-03,North
4836,4,2023-08-26,North
4837,25,2024-03-03,East
4838,284,2024-09-26,West
4839,485,2025-07-06,East
4840,16,2024-08-08,South
4841,94,2023-11-07,South
4842,99,2023-12-25,West
4843,135,2024-03-15,East
4844,85,2024-01-07,East
4845,165,2025-02-08,East
4846,248,2024-09-03,South
4847,315,2025-06-23,South
4848,3,2025-02-27,North
4849,426,2024-01-17,North
4850,33,2024-10-09,East
4851,249,2024-11-21,South
4852,205,2025-04-15,West
4853,203,2025-06-29,West
4854,308,2024-06-05,West
4855,388,2024-12-08,North
4856,411,2023-11-12,South
4857,481,2023-10-24,West
4858,364,2025-05-02,North
4859,87,2024-02-29,South
4860,142,2024-07-15,West
4861,311,2023-12-14,West
4862,207,2025-02-10,West
4863,237,2024-02-22,East
4864,453,2024-01-12,North
4865,426,2023-08-08,South
4866,34,2024-03-16,North
4867,239,2025-04-14,West
4868,436,2025-06-06,West
4869,27,2024-06-30,South
4870,230,2024-11-19,South
4871,335,2024-01-24,West
4872,151,2025-03-20,South
4873,308,2024-05-08,East
4874,207,2025-04-11,West
4875,260,2025-04-06,East
4876,376,2025-06-17,West
4877,287,2025-03-19,South
4878,246,2024-02-23,West
4879,24,2025-01-13,West
4880,103,2024-06-27,South
4881,140,2023-08-16,North
4882,97,2024-03-16,East
4883,51,2024-05-21,East
4884,430,2024-09-21,East
4885,340,2024-10-18,West
4886,126,2024-02-17,East
4887,418,2025-06-25,East
4888,288,2023-07-30,North
4889,220,2023-07-31,West
4890,248,2024-08-19,South
4891,328,2024-08-20,East
4892,230,2024-07-19,East
4893,171,2024-08-17,North
4894,15,2025-03-06,East
4895,159,2025-02-09,East
4896,199,2024-08-19,East
4897,318,2024-03-25,South
4898,443,2023-11-26,North
4899,111,2025-07-01,West
4900,159,2025-02-03,West
4901,302,2025-04-15,East
4902,461,2024-09-04,East
4903,74,2024-06-21,North
4904,318,2025-01-29,East
4905,236,2024-11-03,North
4906,233,2024-09-26,South
4907,394,2025-04-28,East
4908,466,2024-01-03,West
4909,486,2023-12-14,North
4910,324,2024-03-28,West
4911,224,2023-08-22,West
4912,73,2024-03-29,South
4913,94,2024-08-08,North
4914,427,2024-08-20,East
4915,73,2024-12-03,South
4916,273,2024-06-03,West
4917,359,2025-04-12,West
4918,440,2025-04-01,East
4919,256,2023-09-21,North
4920,411,2023-12-25,South
4921,288,2024-08-25,West
4922,312,2025-05-14,North
4923,439,2024-07-18,West
4924,433,2023-09-24,East
4925,218,2024-12-28,North
4926,160,2024-03-08,South
4927,82,2025-03-29,West
4928,192,2024-03-06,East
4929,143,2024-11-29,South
4930,46,2023-11-25,West
4931,458,2023-08-04,South
4932,61,2023-12-30,East
4933,78,2024-05-18,North
4934,248,2024-04-08,North
4935,305,2024-07-28,North
4936,394,2024-10-20,South
4937,145,2025-02-13,South
4938,298,2023-08-07,North
4939,77,2025-05-02,South
4940,54,2023-08-07,East
4941,375,2023-12-27,East
4942,321,2024-12-01,West
4943,472,2024-05-25,North
4944,80,2024-05-13,West
4945,327,2023-10-26,North
4946,302,2025-03-26,South
4947,37,2024-05-15,South
4948,123,2024-03-20,North
4949,58,2024-10-21,West
4950,383,2025-01-24,East
4951,233,2024-10-08,North
4952,391,2024-01-07,South
4953,193,2023-09-10,North
4954,301,2024-03-02,North
4955,378,2024-12-14,East
4956,202,2024-07-19,West
4957,192,2025-03-18,North
4958,150,2025-06-23,South
4959,241,2023-11-15,South
4960,107,2024-11-16,East
4961,435,2024-10-09,East
4962,58,2024-08-12,West
4963,79,2024-12-08,South
4964,166,2024-03-30,North
4965,295,2023-08-10,East
4966,17,2023-12-25,East
4967,77,2024-06-18,South
4968,234,2024-11-13,East
4969,107,2024-06-05,North
4970,356,2024-05-28,West
4971,22,2025-03-11,West
4972,390,2023-08-31,North
4973,147,2025-03-10,South
4974,177,2025-01-10,South
4975,65,2024-07-21,South
4976,257,2023-09-13,South
4977,407,2024-04-29,North
4978,38,2024-05-16,West
4979,95,2024-11-19,East
4980,262,2024-09-15,East
4981,362,2025-06-23,North
4982,392,2024-02-27,South
4983,150,2025-03-18,East
4984,241,2024-11-11,South
4985,52,2024-09-16,North
4986,421,2024-11-24,West
4987,345,2023-10-27,North
4988,132,2025-06-17,North
4989,477,2024-05-20,North
4990,189,2025-01-01,North
4991,101,2023-10-18,West
4992,457,2023-12-19,West
4993,224,2025-05-10,North
4994,242,2024-06-24,South
4995,452,2024-02-14,North
4996,495,2024-09-17,South
4997,258,2024-08-19,South
4998,386,2023-11-20,North
4999,100,2025-07-19,South
5000,309,2024-07-02,South
5001,470,2024-06-14,West
5002,68,2023-10-09,South
5003,217,2024-12-03,North
5004,219,2025-03-18,West
5005,184,2024-07-26,East
5006,59,2024-01-26,North
5007,27,2025-07-06,East
5008,353,2024-09-08,North
5009,487,2025-03-09,East
5010,446,2024-09-30,South
5011,436,2025-02-15,South
5012,308,2024-09-06,North
5013,380,2024-10-04,East
5014,415,2025-01-15,South
5015,381,2025-02-27,West
5016,1,2025-01-27,North
5017,66,2023-09-06,East
5018,25,2023-09-20,North
5019,124,2023-10-06,East
5020,313,2024-05-02,West
5021,257,2025-02-14,North
5022,109,2025-03-05,West
5023,266,2025-04-30,North
5024,390,2024-07-18,North
5025,97,2025-07-06,South
5026,445,2024-05-22,West
5027,275,2024-02-10,East
5028,71,2023-10-01,West
5029,177,2023-08-07,East
5030,367,2023-12-05,East
5031,452,2024-09-19,North
5032,236,2024-09-08,East
5033,128,2025-01-22,South
5034,178,2025-03-09,South
5035,403,2024-01-12,East
5036,187,2024-08-08,South
5037,143,2024-12-15,North
5038,443,2023-08-09,South
5039,279,2023-11-21,South
5040,121,2025-05-15,South
5041,11,2025-06-12,West
5042,329,2024-05-18,East
5043,139,2024-07-03,South
5044,475,2024-12-25,East
5045,286,2025-04-10,North
5046,190,2024-12-18,South
5047,354,2024-10-07,East
5048,278,2024-02-04,North
5049,310,2024-09-26,South
5050,467,2025-04-11,West
5051,437,2023-10-24,East
5052,439,2023-10-30,North
5053,316,2025-01-07,South
5054,407,2025-02-21,South
5055,392,2025-07-02,South
5056,412,2024-05-23,West
5057,286,2025-05-27,West
5058,290,2024-03-18,South
5059,235,2025-04-14,East
5060,182,2025-06-09,North
5061,163,2024-04-03,North
5062,50,2023-08-17,South
5063,30,2024-02-18,East
5064,314,2024-07-04,North
5065,30,2023-12-07,North
5066,246,2024-01-19,West
5067,71,2023-10-23,East
5068,353,2025-01-17,South
5069,173,2024-10-29,East
5070,302,2025-07-16,East
5071,443,2024-11-03,East
5072,185,2024-02-08,West
5073,185,2024-12-24,East
5074,266,2024-12-21,West
5075,223,2024-10-07,East
5076,2,2025-06-09,East
5077,77,2025-05-04,North
5078,84,2023-10-31,East
5079,324,2024-05-25,West
5080,216,2024-05-23,North
5081,205,2025-02-06,South
5082,31,2025-07-16,South
5083,229,2025-04-22,East
5084,191,2024-07-21,North
5085,154,2023-08-20,West
5086,7,2024-10-20,South
5087,425,2024-08-03,North
5088,454,2024-07-16,East
5089,202,2024-12-06,South
5090,461,2025-03-30,South
5091,38,2023-09-03,North
5092,149,2024-11-07,South
5093,317,2024-03-22,North
5094,104,2024-01-15,West
5095,452,2024-07-18,East
5096,228,2024-12-23,South
5097,260,2023-12-18,West
5098,293,2024-01-26,North
5099,6,2025-03-22,North
5100,392,2025-05-25,East
5101,314,2023-09-21,West
5102,421,2025-01-16,South
5103,336,2024-08-13,South
5104,333,2024-07-04,West
5105,124,2023-10-24,North
5106,397,2024-01-17,East
5107,27,2023-11-08,West
5108,181,2024-09-19,South
5109,141,2025-04-30,South
5110,395,2023-10-23,North
5111,475,2024-04-23,East
5112,254,2024-03-01,North
5113,427,2025-06-01,East
5114,500,2024-02-24,North
5115,279,2023-08-19,South
5116,82,2023-09-01,East
5117,324,2025-02-03,East
5118,211,2025-03-17,South
5119,355,2024-09-09,East
5120,250,2024-09-22,North
5121,430,2024-02-20,South
5122,91,2023-08-13,South
5123,229,2023-11-27,North
5124,213,2025-01-09,North
5125,494,2023-10-07,West
5126,317,2023-11-15,North
5127,305,2025-01-29,South
5128,390,2024-04-09,West
5129,358,2024-02-16,South
5130,222,2024-04-20,South
5131,18,2025-01-09,North
5132,465,2025-04-20,North
5133,26,2024-08-06,West
5134,139,2024-05-21,East
5135,213,2023-12-13,West
5136,8,2024-06-14,West
5137,17,2024-07-14,West
5138,208,2023-10-08,North
5139,99,2025-03-15,South
5140,400,2025-04-09,North
5141,229,2024-08-31,East
5142,265,2023-09-24,North
5143,39,2025-02-15,South
5144,348,2024-06-27,East
5145,182,2025-02-01,West
5146,209,2025-06-25,West
5147,163,2025-06-30,North
5148,22,2024-10-28,North
5149,245,2024-11-12,South
5150,51,2024-08-24,West
5151,75,2025-07-15,East
5152,13,2024-05-25,West
5153,467,2024-12-02,East
5154,384,2025-01-07,North
5155,463,2023-11-16,North
5156,7,2024-10-14,West
5157,160,2024-11-12,North
5158,412,2024-11-03,West
5159,120,2025-06-28,East
5160,105,2024-05-15,South
5161,63,2024-06-30,North
5162,116,2024-04-12,West
5163,244,2024-08-18,West
5164,207,2023-08-25,East
5165,47,2025-02-28,North
5166,320,2025-02-16,East
5167,239,2023-10-23,East
5168,490,2024-02-27,North
5169,396,2023-11-29,East
5170,68,2023-08-24,North
5171,12,2024-11-10,South
5172,275,2024-07-14,South
5173,40,2024-07-14,East
5174,139,2024-02-24,West
5175,307,2024-06-11,East
5176,291,2024-08-10,West
5177,343,2024-06-14,West
5178,198,2024-11-03,North
5179,401,2025-07-01,West
5180,143,2024-03-06,South
5181,157,2025-02-28,East
5182,484,2025-01-11,East
5183,97,2025-07-17,North
5184,101,2025-04-12,North
5185,401,2023-11-19,East
5186,115,2024-10-26,North
5187,348,2024-06-25,East
5188,232,2025-04-28,North
5189,4,2024-12-01,East
5190,18,2025-05-29,South
5191,396,2025-04-18,East
5192,362,2024-03-05,East
5193,50,2024-12-03,South
5194,333,2025-01-02,West
5195,490,2024-12-19,West
5196,39,2023-10-15,East
5197,253,2024-10-06,West
5198,108,2025-01-31,West
5199,79,2025-04-18,West
5200,381,2025-07-01,West
5201,271,2024-04-22,West
5202,199,2024-09-09,East
5203,337,2024-06-30,East
5204,139,2024-07-01,West
5205,318,2025-01-07,East
5206,162,2024-04-27,South
5207,435,2023-08-10,West
5208,367,2025-05-20,East
5209,90,2024-02-26,South
5210,285,2024-12-31,West
5211,403,2024-08-08,South
5212,216,2025-04-16,West
5213,387,2023-09-14,North
5214,237,2024-09-24,East
5215,486,2023-12-05,North
5216,274,2025-04-20,West
5217,481,2025-06-14,South
5218,383,2025-04-27,West
5219,159,2023-10-26,West
5220,185,2023-09-30,West
5221,152,2024-07-20,East
5222,345,2024-10-14,East
5223,389,2023-08-06,South
5224,251,2024-11-27,West
5225,219,2023-08-30,North
5226,187,2024-09-28,East
5227,64,2024-02-25,North
5228,121,2024-10-26,East
5229,255,2023-10-19,West
5230,421,2025-03-25,East
5231,219,2024-09-02,East
5232,328,2023-08-26,West
5233,28,2024-09-29,East
5234,231,2025-04-29,North
5235,369,2024-03-17,East
5236,450,2025-02-19,West
5237,267,2025-07-22,West
5238,70,2024-01-23,North
5239,362,2024-09-09,East
5240,293,2024-09-18,West
5241,417,2025-06-10,South
5242,336,2025-06-04,East
5243,228,2024-03-06,North
5244,405,2023-12-02,South
5245,303,2024-04-28,West
5246,458,2024-08-03,South
5247,311,2025-07-19,South
5248,151,2024-12-05,East
5249,282,2025-01-02,West
5250,65,2025-01-25,West
5251,346,2025-04-15,North
5252,406,2025-03-10,East
5253,85,2024-12-19,North
5254,372,2024-06-21,North
5255,380,2025-05-19,West
5256,265,2024-06-17,East
5257,475,2023-09-07,South
5258,4,2024-09-08,North
5259,69,2025-06-17,West
5260,159,2024-11-30,West
5261,431,2024-02-08,South
5262,72,2024-10-21,West
5263,240,2023-08-30,North
5264,140,2024-07-23,East
5265,370,2024-06-25,West
5266,92,2024-12-30,East
5267,166,2023-10-02,East
5268,324,2024-03-12,East
5269,149,2025-05-10,West
5270,400,2024-07-20,North
5271,410,2025-04-12,West
5272,449,2024-05-14,East
5273,403,2024-03-04,East
5274,436,2023-12-02,West
5275,295,2023-08-30,North
5276,63,2024-06-06,North
5277,145,2025-04-06,South
5278,285,2024-08-16,South
5279,417,2024-08-15,West
5280,180,2024-01-04,West
5281,66,2023-08-10,West
5282,95,2023-11-20,South
5283,360,2024-05-26,North
5284,437,2025-06-02,North
5285,248,2024-07-20,East
5286,168,2024-06-28,South
5287,384,2024-10-02,West
5288,348,2023-10-20,South
5289,285,2024-05-07,North
5290,291,2025-04-25,North
5291,343,2024-08-19,North
5292,113,2025-03-10,North
5293,130,2025-03-13,South
5294,269,2025-07-22,South
5295,12,2024-12-18,North
5296,426,2025-06-22,South
5297,384,2025-02-12,East
5298,279,2025-06-29,North
5299,414,2024-08-19,North
5300,193,2024-10-19,East
5301,25,2025-06-13,North
5302,173,2024-05-26,East
5303,216,2024-03-18,North
5304,330,2023-09-19,South
5305,471,2025-07-13,North
5306,398,2024-12-09,South
5307,21,2025-02-11,North
5308,265,2023-10-12,North
5309,70,2024-02-14,East
5310,282,2024-04-20,East
5311,122,2025-05-18,East
5312,280,2024-05-21,West
5313,445,2023-09-22,West
5314,86,2024-06-07,North
5315,208,2024-09-29,East
5316,147,2025-03-15,North
5317,34,2024-10-02,East
5318,36,2024-04-19,South
5319,238,2024-09-29,East
5320,371,2023-10-06,South
5321,198,2023-11-24,North
5322,287,2024-04-02,East
5323,264,2025-06-12,West
5324,5,2025-03-17,East
5325,269,2025-01-09,West
5326,460,2023-08-29,East
5327,264,2023-08-24,West
5328,265,2025-06-08,North
5329,367,2024-10-30,South
5330,19,2025-04-02,South
5331,396,2025-03-04,North
5332,177,2024-12-28,North
5333,112,2025-01-26,West
5334,381,2024-05-01,West
5335,177,2024-06-24,North
5336,226,2024-12-19,North
5337,257,2025-01-09,West
5338,341,2025-05-20,South
5339,73,2025-04-16,East
5340,344,2024-10-28,East
5341,321,2024-06-29,South
5342,122,2025-01-10,West
5343,43,2025-04-20,North
5344,281,2024-07-22,East
5345,299,2023-09-11,North
5346,65,2024-02-17,West
5347,460,2024-08-24,South
5348,213,2024-05-03,East
5349,481,2024-11-15,West
5350,370,2024-08-31,East
5351,161,2024-08-25,East
5352,119,2025-04-04,East
5353,150,2023-08-21,West
5354,126,2024-01-20,South
5355,318,2023-12-13,East
5356,276,2023-10-28,East
5357,361,2025-07-04,North
5358,259,2025-01-10,West
5359,276,2024-03-28,South
5360,361,2025-01-03,North
5361,390,2024-07-27,North
5362,158,2024-09-09,North
5363,418,2024-01-07,South
5364,247,2024-05-21,North
5365,318,2025-01-30,South
5366,24,2025-06-27,West
5367,220,2025-06-30,West
5368,137,2024-07-17,South
5369,500,2023-12-22,West
5370,5,2024-07-05,North
5371,98,2023-08-04,East
5372,134,2024-04-04,South
5373,434,2024-05-28,South
5374,452,2025-04-22,South
5375,3,2025-01-09,South
5376,371,2024-12-22,South
5377,63,2025-06-26,South
5378,347,2025-04-25,North
5379,448,2025-06-11,West
5380,195,2025-02-27,North
5381,31,2025-04-03,East
5382,60,2024-10-04,East
5383,442,2025-06-28,West
5384,166,2024-10-02,West
5385,195,2024-04-01,South
5386,397,2024-12-30,East
5387,461,2025-02-25,West
5388,464,2023-09-02,West
5389,196,2023-12-12,North
5390,133,2025-03-19,North
5391,230,2024-04-06,North
5392,96,2024-03-14,South
5393,460,2024-11-26,West
5394,347,2024-05-24,South
5395,467,2023-08-18,West
5396,268,2023-08-12,East
5397,269,2024-02-07,North
5398,322,2024-03-20,North
5399,74,2023-09-25,North
5400,406,2024-02-26,North
5401,29,2024-04-05,West
5402,165,2024-08-19,West
5403,65,2023-10-25,North
5404,438,2025-01-13,North
5405,82,2024-10-26,East
5406,368,2024-12-13,North
5407,457,2023-10-25,West
5408,406,2024-09-17,West
5409,484,2024-08-09,North
5410,34,2025-04-30,South
5411,134,2023-12-10,North
5412,480,2025-04-22,East
5413,148,2024-05-18,West
5414,434,2025-04-12,South
5415,204,2024-03-30,East
5416,14,2025-04-26,South
5417,141,2025-06-20,North
5418,142,2024-01-25,East
5419,29,2024-05-02,South
5420,52,2024-01-25,South
5421,488,2023-12-23,West
5422,319,2024-09-03,South
5423,242,2024-08-29,South
5424,387,2024-04-11,South
5425,165,2023-12-03,East
5426,71,2024-06-26,South
5427,115,2023-08-22,South
5428,234,2024-06-08,East
5429,3,2025-01-12,South
5430,407,2024-06-18,West
5431,212,2023-11-07,East
5432,498,2024-09-25,East
5433,383,2025-06-13,South
5434,481,2024-07-06,East
5435,166,2024-01-29,South
5436,189,2024-10-01,West
5437,377,2024-09-05,South
5438,442,2023-09-20,South
5439,187,2025-02-17,South
5440,273,2024-01-02,South
5441,32,2023-09-07,North
5442,323,2023-09-27,North
5443,23,2024-03-31,West
5444,7,2024-07-19,South
5445,368,2024-02-25,East
5446,59,2024-03-10,South
5447,180,2023-08-31,West
5448,431,2025-06-19,East
5449,349,2023-12-05,North
5450,106,2025-03-26,South
5451,77,2023-08-23,North
5452,137,2024-04-01,North
5453,118,2025-04-06,West
5454,51,2023-07-31,East
5455,23,2025-06-22,East
5456,307,2024-11-27,North
5457,167,2024-02-28,North
5458,71,2024-04-02,West
5459,335,2024-10-24,North
5460,342,2023-08-06,East
5461,416,2024-11-28,North
5462,335,2025-01-05,North
5463,244,2024-03-09,North
5464,218,2023-08-10,East
5465,440,2024-07-16,West
5466,431,2024-01-15,North
5467,303,2025-02-05,South
5468,260,2023-10-01,South
5469,88,2024-04-17,North
5470,156,2024-07-14,East
5471,65,2024-01-14,North
5472,412,2024-12-08,South
5473,237,2023-11-30,North
5474,252,2024-06-21,South
5475,384,2024-10-20,West
5476,327,2024-12-24,North
5477,350,2025-07-09,West
5478,335,2025-06-30,West
5479,345,2023-12-25,North
5480,291,2023-12-14,North
5481,422,2024-11-20,North
5482,34,2023-12-18,North
5483,95,2025-06-13,South
5484,380,2025-05-08,West
5485,78,2024-02-27,West
5486,387,2025-03-16,West
5487,289,2025-06-19,North
5488,161,2023-09-01,East
5489,103,2025-03-16,East
5490,433,2025-05-20,East
5491,399,2024-04-19,East
5492,305,2025-03-27,West
5493,79,2024-06-20,West
5494,134,2025-05-15,West
5495,366,2025-07-21,South
5496,232,2024-01-30,West
5497,385,2025-04-14,East
5498,53,2024-02-22,North
5499,226,2025-03-01,East
5500,342,2024-11-23,West
5501,111,2024-12-27,East
5502,366,2025-03-07,West
5503,156,2025-05-14,South
5504,188,2024-06-10,East
5505,324,2024-01-22,East
5506,77,2023-12-16,West
5507,201,2024-12-05,North
5508,347,2023-12-18,South
5509,251,2025-05-04,West
5510,446,2024-06-27,North
5511,92,2023-12-30,South
5512,1,2024-12-14,East
5513,256,2025-03-10,North
5514,50,2025-06-05,West
5515,339,2023-09-06,South
5516,9,2024-03-16,East
5517,203,2023-12-17,East
5518,10,2023-08-03,South
5519,341,2024-10-02,North
5520,238,2025-02-01,East
5521,270,2024-07-02,West
5522,398,2025-06-30,West
5523,179,2024-08-25,West
5524,358,2025-02-20,East
5525,161,2023-11-07,East
5526,302,2025-07-16,West
5527,12,2024-08-04,West
5528,144,2024-01-12,South
5529,119,2025-06-06,North
5530,396,2025-02-06,West
5531,27,2025-05-10,East
5532,141,2025-07-12,South
5533,453,2024-09-02,North
5534,499,2024-06-20,West
5535,60,2025-03-31,South
5536,59,2024-08-04,North
5537,462,2024-06-17,East
5538,160,2025-05-06,South
5539,114,2025-06-16,East
5540,61,2024-08-24,West
5541,434,2024-10-27,West
5542,104,2024-07-08,North
5543,225,2025-03-26,East
5544,210,2025-01-02,North
5545,144,2024-01-07,West
5546,313,2024-04-26,South
5547,484,2024-06-13,East
5548,320,2024-10-09,East
5549,441,2024-12-25,South
5550,5,2025-05-31,South
5551,98,2024-11-27,North
5552,122,2025-02-19,East
5553,361,2024-03-14,North
5554,248,2024-10-13,North
5555,418,2024-11-10,North
5556,465,2023-12-31,North
5557,219,2024-04-25,South
5558,391,2025-03-08,South
5559,412,2025-04-03,North
5560,73,2023-08-19,West
5561,290,2024-11-07,South
5562,243,2024-04-14,North
5563,11,2025-06-04,East
5564,247,2024-04-10,South
5565,410,2025-01-13,South
5566,74,2025-07-05,East
5567,243,2024-05-26,South
5568,302,2024-08-12,South
5569,374,2025-05-04,South
5570,155,2025-06-06,North
5571,62,2025-07-07,East
5572,214,2024-11-20,North
5573,494,2024-12-26,North
5574,328,2025-07-17,North
5575,416,2024-10-19,East
5576,336,2024-02-17,South
5577,122,2024-07-13,South
5578,122,2024-04-02,North
5579,194,2024-02-03,West
5580,465,2025-04-19,South
5581,143,2025-01-26,East
5582,166,2024-07-04,East
5583,89,2024-10-05,East
5584,370,2024-02-01,South
5585,104,2024-10-10,East
5586,341,2025-04-14,South
5587,65,2024-01-22,South
5588,389,2025-04-15,East
5589,317,2025-02-24,North
5590,403,2023-11-23,North
5591,455,2024-11-19,South
5592,270,2024-02-23,North
5593,221,2024-01-02,South
5594,158,2025-04-25,North
5595,203,2024-06-07,East
5596,215,2025-01-03,West
5597,232,2025-07-15,South
5598,94,2024-04-05,North
5599,310,2025-01-24,South
5600,115,2024-11-03,East
5601,197,2024-01-06,East
5602,430,2024-06-25,East
5603,268,2024-11-10,South
5604,233,2025-03-06,South
5605,203,2024-09-09,East
5606,286,2024-05-30,West
5607,299,2023-08-08,West
5608,328,2025-06-27,West
5609,173,2024-08-19,West
5610,499,2023-11-14,South
5611,494,2023-10-27,West
5612,53,2024-11-24,East
5613,304,2024-08-12,North
5614,371,2024-04-23,East
5615,5,2025-02-09,West
5616,89,2025-05-16,West
5617,14,2023-07-30,South
5618,473,2023-10-23,East
5619,451,2023-09-24,North
5620,494,2024-08-03,East
5621,84,2023-09-26,East
5622,172,2023-12-09,North
5623,330,2025-07-13,West
5624,292,2023-10-05,North
5625,50,2023-08-29,North
5626,208,2024-10-20,East
5627,253,2023-12-05,South
5628,365,2024-01-27,South
5629,320,2023-08-26,East
5630,219,2025-03-23,South
5631,456,2024-05-19,East
5632,313,2025-06-03,North
5633,146,2025-06-10,North
5634,115,2024-12-09,West
5635,210,2025-06-21,South
5636,420,2024-08-04,West
5637,73,2023-12-15,West
5638,130,2024-11-05,North
5639,257,2024-06-11,East
5640,423,2024-08-04,North
5641,499,2023-09-29,West
5642,157,2024-10-12,East
5643,293,2025-05-15,South
5644,31,2024-01-01,West
5645,208,2024-12-12,East
5646,439,2024-05-02,South
5647,238,2024-07-27,West
5648,140,2024-01-08,West
5649,347,2025-07-04,South
5650,375,2025-05-31,West
5651,217,2023-07-31,South
5652,467,2024-01-03,West
5653,332,2025-01-05,West
5654,18,2024-07-31,North
5655,482,2023-08-15,South
5656,36,2024-06-25,West
5657,116,2023-08-07,West
5658,45,2025-05-01,South
5659,144,2025-06-30,North
5660,211,2023-12-10,West
5661,177,2025-06-13,South
5662,4,2025-05-14,South
5663,387,2024-12-03,North
5664,196,2025-07-20,South
5665,208,2024-04-11,East
5666,480,2024-07-16,North
5667,358,2024-04-26,North
5668,337,2025-03-23,West
5669,378,2024-06-08,South
5670,457,2024-11-10,East
5671,199,2024-05-04,South
5672,43,2024-09-07,East
5673,242,2024-08-17,South
5674,382,2024-11-05,North
5675,235,2024-04-04,West
5676,21,2024-08-17,East
5677,390,2024-10-25,East
5678,292,2023-12-07,East
5679,159,2023-12-04,East
5680,84,2024-02-17,South
5681,321,2024-12-28,North
5682,80,2025-05-28,East
5683,370,2025-03-26,West
5684,308,2024-12-28,South
5685,129,2023-09-30,North
5686,445,2024-04-20,West
5687,53,2024-06-17,North
5688,477,2024-06-19,East
5689,92,2023-09-13,West
5690,257,2024-11-21,South
5691,265,2023-11-26,East
5692,485,2024-09-13,North
5693,232,2025-03-02,East
5694,18,2023-11-09,North
5695,267,2024-03-03,West
5696,491,2024-08-12,South
5697,240,2025-03-12,North
5698,2,2024-06-30,West
5699,352,2023-07-29,South
5700,346,2023-11-05,South
5701,100,2025-02-21,East
5702,312,2024-11-05,East
5703,153,2024-08-09,East
5704,101,2024-11-26,East
5705,353,2023-09-29,West
5706,301,2024-08-16,South
5707,132,2023-10-06,North
5708,80,2024-12-16,North
5709,444,2024-04-24,West
5710,12,2025-05-24,East
5711,226,2024-08-24,East
5712,108,2024-01-22,East
5713,92,2025-01-29,North
5714,115,2024-05-06,East
5715,324,2024-11-01,West
5716,456,2024-03-05,East
5717,336,2024-10-20,East
5718,221,2024-04-26,North
5719,145,2025-06-04,East
5720,111,2024-02-18,East
5721,479,2024-08-18,East
5722,216,2024-10-07,South
5723,330,2023-11-15,West
5724,337,2025-04-04,East
5725,21,2025-04-14,North
5726,289,2025-02-02,East
5727,343,2024-06-04,East
5728,3,2023-08-04,South
5729,376,2024-05-20,South
5730,76,2024-11-25,East
5731,412,2024-07-11,South
5732,253,2025-06-17,East
5733,239,2024-03-13,North
5734,485,2023-10-14,South
5735,446,2024-12-26,West
5736,68,2024-03-03,North
5737,28,2024-05-09,West
5738,167,2024-03-31,East
5739,483,2024-04-13,North
5740,82,2025-02-02,East
5741,376,2024-11-18,East
5742,88,2023-09-27,East
5743,259,2024-05-10,North
5744,10,2024-01-13,North
5745,147,2024-07-17,West
5746,330,2024-12-23,North
5747,262,2024-11-13,South
5748,406,2024-05-30,West
5749,13,2024-04-13,East
5750,436,2024-02-17,East
5751,118,2025-03-25,East
5752,75,2024-10-12,East
5753,191,2025-01-17,South
5754,420,2024-11-24,West
5755,375,2024-08-14,East
5756,441,2025-04-12,West
5757,95,2025-01-16,West
5758,91,2024-09-23,West
5759,451,2023-11-02,East
5760,322,2025-04-29,South
5761,416,2025-03-07,West
5762,271,2025-03-17,West
5763,38,2023-09-25,South
5764,121,2023-10-22,North
5765,127,2025-01-07,North
5766,383,2023-07-26,North
5767,268,2024-10-27,West
5768,48,2024-09-14,West
5769,286,2025-07-16,South
5770,148,2024-10-25,West
5771,213,2024-07-26,South
5772,198,2024-03-31,North
5773,362,2024-11-25,South
5774,52,2024-01-15,North
5775,124,2023-11-10,South
5776,110,2024-08-19,North
5777,484,2025-01-26,West
5778,444,2024-10-21,North
5779,141,2023-10-07,North
5780,329,2025-03-16,North
5781,251,2025-05-29,South
5782,73,2024-11-25,West
5783,19,2023-09-29,North
5784,388,2023-11-18,East
5785,427,2025-01-03,West
5786,73,2023-12-06,West
5787,396,2025-03-22,South
5788,354,2025-06-30,North
5789,210,2024-08-02,North
5790,272,2024-01-14,East
5791,209,2023-10-19,North
